respondent_id,Q1_age_group,Q2_gender,Q3_city_tier,Q4_occupation,Q5_monthly_income,Q6_act_gym,Q6_act_yoga,Q6_act_running,Q6_act_cycling,Q6_act_swimming,Q6_act_team_sports,Q6_act_outdoor,Q6_act_home_workout,Q6_act_none,Q7_workout_days_per_week,Q8_workout_location,Q9_goal_weight_loss,Q9_goal_muscle_building,Q9_goal_endurance,Q9_goal_flexibility,Q9_goal_mental_wellness,Q9_goal_recreational,Q9_goal_competitive,Q9_goal_general_health,Q10_influencer_affinity,Q11_current_monthly_spend_inr,Q12_shop_brand_app,Q12_shop_myntra_ajio,Q12_shop_amazon_flipkart,Q12_shop_brand_website,Q12_shop_physical_store,Q12_shop_social_commerce,Q12_shop_local_unbranded,Q13_factor_price,Q13_factor_brand_rep,Q13_factor_fabric_quality,Q13_factor_style,Q13_factor_sustainability,Q13_factor_influencer,Q13_factor_peer_rec,Q13_factor_loyalty_rewards,Q13_factor_size_avail,Q14_purchase_frequency,Q15_brand_nike,Q15_brand_adidas,Q15_brand_puma,Q15_brand_decathlon,Q15_brand_hrx_reebok,Q15_brand_indian_d2c,Q15_brand_unbranded,Q15_brand_none,Q16_feat_personalised_rec,Q16_feat_browse_purchase,Q16_feat_loyalty_rewards,Q16_feat_sustainability_info,Q16_feat_outfit_builder,Q16_feat_size_virtual_tryon,Q16_feat_order_tracking,Q16_feat_community_features,Q16_feat_flash_sales,Q16_feat_brand_collab,Q17_sustainability_importance,Q18_community_challenge_likelihood,Q19_flash_sale_likelihood,Q20_virtual_tryon_importance,Q21_prod_performance_activewear,Q21_prod_casual_athleisure,Q21_prod_sports_footwear,Q21_prod_accessories,Q21_prod_yoga_wellness,Q21_prod_swimwear,Q21_prod_outdoor_gear,Q22_brand_app_usage,Q24_wtp_monthly_inr,Q25_app_download_intent,persona_label,flag_q6_none_corrected,flag_q9_no_goals,flag_q11_luxury_outlier,Q11_winsorized,Q11_log,flag_q24_skeptic_outlier,Q24_winsorized,Q24_log,flag_q25_label_corrected,data_quality_flag_count,Q1_age_group_enc,Q5_monthly_income_enc,Q7_workout_days_enc,Q14_purchase_frequency_enc,Q25_intent_enc
275,33-35,Male,Metro,Salaried_Private,20k-40k,0,1,0,1,0,0,1,1,0,3-4_days,Dont_workout,1,0,1,0,0,1,0,0,Yes_influences_purchases,3229,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,Yearly,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,4,3,4,3,0,1,1,1,1,0,1,No_mobile_shopping,4141,Maybe,Outdoor_Enthusiast,0,0,0,3229.0,8.080237416216702,0,4141.0,8.328934041955529,0,0,4,2,2,1.0,1
276,18-22,Male,Tier_1,Salaried_Private,20k-40k,1,1,1,0,0,0,0,0,0,5-7_days,Commercial_gym,0,1,1,0,0,1,0,0,No,1129,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,Monthly_or_more,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,3,4,1,3,1,1,0,0,1,0,0,Prefers_3rd_party,1321,Yes,Casual_Gym_Goer,0,0,0,1129.0,7.029972911706386,0,1321.0,7.186901020411631,0,0,1,2,3,,2
277,23-27,Male,Metro,Salaried_Private,60k-80k,0,1,1,0,0,0,0,0,0,3-4_days,Online_virtual,1,1,0,1,0,0,0,0,No,1941,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,Monthly_or_more,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,4,5,4,3,0,1,1,0,1,0,0,Installed_rarely,2077,No,Casual_Gym_Goer,0,0,0,1941.0,7.571473648851271,0,2077.0,7.639161171659173,0,0,2,4,2,,0
278,18-22,Female,Tier_1,Salaried_Private,40k-60k,0,0,1,0,0,0,1,0,0,0_days,Home,0,1,0,1,1,1,0,1,Yes_influences_purchases,2656,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,Every_2-3_months,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,3,3,4,4,0,1,0,1,1,1,1,Installed_rarely,2277,Yes,Fashion_First,0,0,0,2656.0,7.884952945759814,0,2277.0,7.731053144007127,0,0,1,3,0,2.0,2
279,23-27,Male,Tier_2,Salaried_Public,Below_20k,0,0,1,0,0,0,0,1,0,3-4_days,Outdoors,1,0,0,0,0,1,0,1,Yes_occasional,198,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,Rarely,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,3,5,4,1,0,0,0,0,0,1,Uses_regularly,263,Maybe,Budget_Student,0,0,0,198.0,5.293304824724492,1,283.85,5.575949103146316,0,1,2,1,2,,1
280,23-27,Female,Metro,Student,80k-100k,0,1,0,0,0,0,1,0,0,3-4_days,Commercial_gym,1,0,0,0,0,1,1,0,Yes_influences_purchases,1690,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,Rarely,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,3,2,4,5,0,1,1,1,0,0,0,Installed_rarely,1954,No,Budget_Student,0,0,0,1690.0,7.43307534889858,0,1954.0,7.578145472419466,0,0,2,5,2,,0
281,23-27,Male,Tier_2,Salaried_Private,60k-80k,1,0,1,1,0,1,1,1,0,3-4_days,Commercial_gym,1,0,0,0,0,0,0,0,No,6331,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,Every_2-3_months,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,3,4,3,5,1,0,1,1,0,0,0,Prefers_3rd_party,7261,No,Serious_Athlete,0,0,0,6331.0,8.753371421000903,0,7261.0,8.89041055197428,0,0,2,4,2,2.0,0
282,18-22,Male,Metro,Salaried_Private,60k-80k,0,0,0,1,1,0,1,0,0,3-4_days,Commercial_gym,0,1,0,0,0,0,1,0,Yes_influences_purchases,3290,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,Every_2-3_months,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,3,4,5,5,1,1,1,1,0,0,1,Installed_rarely,2985,Maybe,Casual_Gym_Goer,0,0,0,3290.0,8.098946748943339,0,2985.0,8.001689978099135,0,0,1,4,2,2.0,1
283,23-27,Female,Metro,Salaried_Private,40k-60k,0,0,0,0,0,0,1,1,0,5-7_days,Home,1,1,1,1,1,0,0,1,Yes_influences_purchases,1562,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,Every_6_months,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,3,5,4,4,1,1,0,0,1,0,1,Uses_regularly,1690,Yes,Casual_Gym_Goer,0,0,0,1562.0,7.354362330421477,0,1690.0,7.43307534889858,0,0,2,3,3,,2
284,28-32,Male,Metro,Salaried_Private,Above_100k,1,0,1,1,0,0,1,1,0,5-7_days,Commercial_gym,1,0,1,0,0,1,1,1,Yes_occasional,7497,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,Yearly,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,3,4,3,3,1,0,0,0,0,0,0,Uses_regularly,13047,Yes,Casual_Gym_Goer,0,0,0,7497.0,8.922391597295857,0,13047.0,9.476390144300849,0,0,3,6,3,1.0,2
285,18-22,Female,Tier_2,Student,20k-40k,0,0,0,0,1,0,0,1,0,1-2_days,Outdoors,0,0,0,1,0,0,0,1,Yes_influences_purchases,2087,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,Every_6_months,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,2,2,3,3,0,1,1,1,1,0,1,Uses_regularly,3180,Yes,Fashion_First,0,0,0,2087.0,7.643961949002529,0,3180.0,8.064950891749143,0,0,1,2,1,,2
286,18-22,Male,Tier_1,Student,20k-40k,1,0,1,0,0,1,0,0,0,3-4_days,Commercial_gym,1,0,0,1,0,1,1,0,No,1204,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,Monthly_or_more,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,4,4,4,3,0,1,0,1,0,0,0,Uses_regularly,2248,Yes,Casual_Gym_Goer,0,0,0,1204.0,7.094234845924755,0,2248.0,7.718240951959316,0,0,1,2,2,,2
287,33-35,Female,Tier_1,Salaried_Private,80k-100k,1,0,0,0,0,1,0,0,0,5-7_days,Commercial_gym,1,1,1,1,0,0,0,0,No,6952,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,Every_2-3_months,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,3,3,2,1,1,1,1,1,0,0,Prefers_3rd_party,6174,Maybe,Serious_Athlete,0,0,0,6952.0,8.846928500099018,0,6174.0,8.728264161496178,0,0,4,5,3,2.0,1
288,28-32,Male,Tier_3,Freelancer,80k-100k,1,0,1,0,0,0,0,0,0,5-7_days,Home,1,1,1,0,1,0,0,0,No,5868,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,Monthly_or_more,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,3,4,4,1,0,1,0,0,0,0,Installed_rarely,9282,Yes,Casual_Gym_Goer,0,0,0,5868.0,8.677439540558334,0,9282.0,9.135940049399933,0,0,3,5,3,,2
289,18-22,Prefer_not_to_say,Metro,Salaried_Private,40k-60k,0,0,1,0,0,1,0,1,0,0_days,Home,0,0,0,0,0,1,0,1,Yes_influences_purchases,2151,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,Every_2-3_months,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,5,4,4,1,1,1,1,0,0,0,Prefers_3rd_party,2899,Maybe,Fashion_First,0,0,0,2151.0,7.674152921281675,0,2899.0,7.9724660159745655,0,0,1,3,0,2.0,1
290,23-27,Male,Tier_2,Salaried_Private,20k-40k,1,0,1,1,1,0,0,1,0,3-4_days,Commercial_gym,1,1,1,1,0,0,1,0,Yes_influences_purchases,4592,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,Monthly_or_more,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,3,5,3,2,1,1,1,1,1,1,1,Prefers_3rd_party,6791,Yes,Serious_Athlete,0,0,0,4592.0,8.432288684325794,0,6791.0,8.823500727991183,0,0,2,2,2,,2
291,33-35,Male,Tier_2,Freelancer,40k-60k,0,1,0,1,1,1,1,0,0,1-2_days,Dont_workout,0,1,1,1,0,1,0,1,No,2578,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,Rarely,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,4,3,4,2,0,1,1,1,0,0,1,Uses_regularly,3898,Yes,Outdoor_Enthusiast,0,0,0,2578.0,7.8551570058813445,0,3898.0,8.268475388982598,0,0,4,3,1,,2
292,28-32,Male,Tier_2,Business_Owner,80k-100k,1,0,0,1,1,0,0,0,0,5-7_days,Commercial_gym,1,1,0,0,0,0,0,1,Yes_occasional,6621,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,Monthly_or_more,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,4,5,2,4,1,0,1,0,0,1,0,Installed_rarely,10227,Yes,Serious_Athlete,0,0,0,6621.0,8.798152718107191,0,10227.0,9.232884336411077,0,0,3,5,3,,2
293,23-27,Male,Tier_3,Student,40k-60k,1,0,0,0,0,0,0,1,0,3-4_days,Home,1,0,1,0,1,0,1,1,Yes_occasional,941,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,Every_2-3_months,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,2,2,4,2,1,1,0,0,0,0,0,No_mobile_shopping,1460,No,Budget_Student,0,0,0,941.0,6.848005274576363,0,1460.0,7.2868764117507,0,0,2,3,2,2.0,0
294,23-27,Male,Tier_3,Student,40k-60k,1,0,1,0,0,0,0,0,0,3-4_days,Commercial_gym,1,1,1,0,0,0,1,0,Yes_occasional,2725,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,Every_6_months,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,5,3,5,1,1,1,1,1,1,1,1,Uses_regularly,4630,Yes,Serious_Athlete,0,0,0,2725.0,7.9105906122564775,0,4630.0,8.440528106480752,0,0,2,3,2,,2
295,23-27,Female,Metro,Salaried_Public,Below_20k,0,0,1,1,0,1,1,1,0,5-7_days,Outdoors,0,1,0,0,0,1,0,0,No,616,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,Monthly_or_more,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,3,5,4,4,0,1,1,0,1,1,1,Prefers_3rd_party,817,Yes,Outdoor_Enthusiast,0,0,0,616.0,6.424869023905388,0,817.0,6.706862336602747,0,0,2,1,3,,2
296,18-22,Male,Tier_2,Student,20k-40k,0,0,1,0,0,1,0,0,0,1-2_days,Home,0,0,0,1,0,1,0,1,No,1283,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,Yearly,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,3,3,4,4,0,1,0,0,0,0,1,No_mobile_shopping,206,Maybe,Budget_Student,0,0,0,1283.0,7.157735484249907,1,283.85,5.332718793265369,0,1,1,2,1,1.0,1
297,23-27,Male,Tier_2,Student,20k-40k,0,1,1,0,0,0,0,1,0,0_days,Outdoors,1,1,0,0,1,1,0,1,Yes_occasional,380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Every_2-3_months,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,4,4,5,0,1,0,1,1,0,0,Installed_rarely,500,Maybe,Budget_Student,0,0,0,380.0,5.942799375126701,0,500.0,6.2166061010848646,0,0,2,2,0,2.0,1
298,18-22,Male,Tier_2,Salaried_Private,40k-60k,1,0,0,0,0,1,1,1,0,3-4_days,Outdoors,0,1,1,0,1,0,0,1,No,3743,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,Monthly_or_more,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,4,4,5,5,1,0,0,0,1,1,1,Uses_regularly,4333,Yes,Outdoor_Enthusiast,0,0,0,3743.0,8.227909837597483,0,4333.0,8.374246182096304,0,0,1,3,2,,2
299,18-22,Male,Metro,Student,60k-80k,1,1,0,1,0,0,1,1,0,3-4_days,Home,1,1,1,0,1,1,0,1,No,5921,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,Every_2-3_months,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,5,3,4,3,1,0,1,0,0,1,0,Installed_rarely,7305,Yes,Outdoor_Enthusiast,0,0,0,5921.0,8.686429508661536,0,7305.0,8.896451207355227,0,0,1,4,2,2.0,2
300,28-32,Female,Tier_3,Salaried_Private,Above_100k,1,1,1,1,0,0,0,1,0,1-2_days,Home,0,1,0,1,0,0,0,1,Yes_influences_purchases,5002,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,Every_2-3_months,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,3,5,5,0,1,1,0,1,1,0,Prefers_3rd_party,4353,Yes,Fashion_First,0,0,0,5002.0,8.517793011488205,0,4353.0,8.378850241794492,0,0,3,6,1,2.0,2
301,33-35,Male,Metro,Freelancer,20k-40k,1,1,0,0,0,1,1,1,0,3-4_days,Outdoors,0,0,1,1,0,1,1,0,Yes_occasional,2495,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,Every_2-3_months,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,5,4,2,5,1,1,0,0,0,0,1,Uses_regularly,3750,Yes,Outdoor_Enthusiast,0,0,0,2495.0,7.822444729489319,0,3750.0,8.229777750081887,0,0,4,2,2,2.0,2
302,28-32,Female,Tier_1,Salaried_Private,60k-80k,1,0,0,0,1,1,0,0,0,3-4_days,Commercial_gym,0,1,0,0,0,0,1,0,No,14942,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,Every_2-3_months,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,2,4,2,4,1,1,0,1,1,0,1,Installed_rarely,14597,Yes,Serious_Athlete,0,0,1,14258.03,9.611998241741393,0,14597.0,9.588639812011577,0,1,3,4,2,2.0,2
303,23-27,Prefer_not_to_say,Tier_1,Student,40k-60k,0,1,0,1,0,1,0,0,0,5-7_days,Home,0,1,1,1,1,0,0,1,Yes_occasional,3576,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,Every_2-3_months,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,3,3,3,3,0,1,1,1,1,1,0,No_mobile_shopping,5325,Maybe,Fashion_First,0,0,0,3576.0,8.182279739259018,0,5325.0,8.580355766373877,0,0,2,3,3,2.0,1
304,23-27,Male,Metro,Salaried_Private,40k-60k,0,1,0,1,1,0,1,1,0,5-7_days,Home,1,1,1,0,1,1,0,0,No,2093,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,Every_2-3_months,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,5,4,1,1,1,0,1,0,0,Uses_regularly,3571,Yes,Fashion_First,0,0,0,2093.0,7.646831391430482,0,3571.0,8.18088094199639,0,0,2,3,3,2.0,2
305,18-22,Male,Tier_2,Salaried_Private,40k-60k,0,0,0,1,0,0,1,0,0,3-4_days,Home,0,1,0,1,1,1,0,0,Yes_occasional,761,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,Rarely,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,3,2,2,4,1,0,1,1,1,0,1,Prefers_3rd_party,1079,Yes,Budget_Student,0,0,0,761.0,6.635946555686647,0,1079.0,6.984716320118266,0,0,1,3,2,,2
306,23-27,Male,Metro,Student,40k-60k,1,0,0,0,1,0,1,1,0,5-7_days,Home,0,1,0,1,0,0,0,1,Yes_influences_purchases,3701,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,Monthly_or_more,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,2,2,5,3,0,1,1,1,0,1,0,Installed_rarely,3175,No,Fashion_First,0,0,0,3701.0,8.216628493133443,0,3175.0,8.063377822367027,0,0,2,3,3,,0
307,23-27,Female,Tier_1,Salaried_Private,40k-60k,1,0,1,0,0,0,0,0,0,3-4_days,Commercial_gym,0,1,0,0,0,0,0,0,No,757,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,Yearly,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,3,3,4,5,0,0,1,1,0,1,0,Installed_rarely,1129,Maybe,Casual_Gym_Goer,0,0,0,757.0,6.630683385642372,0,1129.0,7.029972911706386,0,0,2,3,2,1.0,1
308,23-27,Male,Tier_2,Salaried_Private,20k-40k,0,1,1,0,0,0,0,1,0,0_days,Dont_workout,1,0,1,1,0,0,0,0,Yes_influences_purchases,447,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,Rarely,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,2,3,5,4,1,1,0,1,1,1,0,Installed_rarely,464,Maybe,Fashion_First,0,0,0,447.0,6.104793232414985,0,464.0,6.142037405587356,0,0,2,2,0,,1
309,23-27,Female,Metro,Salaried_Private,60k-80k,1,0,0,0,1,0,1,1,0,3-4_days,Online_virtual,0,0,0,0,0,0,0,1,Yes_influences_purchases,3208,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,Every_6_months,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,2,3,4,5,0,0,1,0,1,0,1,Prefers_3rd_party,216,Maybe,Casual_Gym_Goer,0,0,0,3208.0,8.073714641109857,1,283.85,5.37989735354046,0,1,2,4,2,,1
310,33-35,Male,Tier_1,Business_Owner,20k-40k,1,0,1,0,0,0,0,0,0,5-7_days,Commercial_gym,1,1,0,1,0,1,1,0,Yes_influences_purchases,2655,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,Every_6_months,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,4,4,1,5,1,1,1,1,0,0,0,No_mobile_shopping,2909,Yes,Serious_Athlete,0,0,0,2655.0,7.884576510596324,0,2909.0,7.975908360165538,0,0,4,2,3,,2
311,33-35,Female,Metro,Freelancer,Below_20k,1,0,1,0,0,0,0,1,0,3-4_days,Online_virtual,0,1,1,0,0,1,0,0,Yes_occasional,1488,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,Monthly_or_more,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,2,4,2,5,0,1,1,0,0,0,0,Uses_regularly,2780,Yes,Fashion_First,0,0,0,1488.0,7.305860032684009,0,2780.0,7.930565854233965,0,0,4,1,2,,2
312,18-22,Female,Tier_2,Salaried_Private,40k-60k,1,0,1,0,0,0,0,1,0,5-7_days,Home,1,1,0,0,0,0,0,1,Yes_occasional,1564,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,Every_2-3_months,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,3,3,4,3,1,1,0,0,0,0,0,Uses_regularly,2841,Maybe,Casual_Gym_Goer,0,0,0,1564.0,7.355641102974253,0,2841.0,7.952263308657046,0,0,1,3,3,2.0,1
313,23-27,Male,Tier_3,Student,40k-60k,1,0,0,0,0,1,0,0,0,3-4_days,Commercial_gym,0,1,0,0,1,1,0,1,Yes_occasional,2891,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,Every_2-3_months,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,3,4,4,3,1,1,1,0,0,0,1,Uses_regularly,3089,Yes,Casual_Gym_Goer,0,0,0,2891.0,7.969703583278656,0,3089.0,8.035926369891792,0,0,2,3,2,2.0,2
314,18-22,Female,Metro,Salaried_Private,Above_100k,1,0,1,1,0,0,0,0,0,5-7_days,Commercial_gym,0,1,1,1,0,0,0,0,Yes_occasional,7367,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,Every_2-3_months,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,3,2,3,2,1,0,1,1,0,0,0,Installed_rarely,9351,No,Casual_Gym_Goer,0,0,0,7367.0,8.904901577935142,0,9351.0,9.143345503151904,0,0,1,6,3,2.0,0
315,23-27,Male,Tier_1,Student,60k-80k,1,0,0,0,1,0,1,0,0,3-4_days,Commercial_gym,0,0,0,0,0,0,0,1,No,3282,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,Monthly_or_more,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,4,3,4,1,1,0,1,0,0,0,Installed_rarely,4337,No,Casual_Gym_Goer,0,0,0,3282.0,8.096512917501594,0,4337.0,8.37516869138682,0,0,2,4,2,,0
316,23-27,Female,Tier_1,Salaried_Private,60k-80k,1,0,0,0,1,1,0,0,0,5-7_days,Outdoors,0,1,1,0,1,1,1,0,Yes_influences_purchases,1451,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,Monthly_or_more,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,4,3,3,4,1,1,0,1,0,1,1,Prefers_3rd_party,239,Yes,Casual_Gym_Goer,0,0,0,1451.0,7.280697195384741,1,283.85,5.480638923341991,0,1,2,4,3,,2
317,18-22,Female,Tier_1,Freelancer,20k-40k,0,1,0,0,0,1,0,0,0,5-7_days,Outdoors,0,1,0,1,0,0,0,1,No,2493,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,Monthly_or_more,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,4,3,3,2,0,1,0,0,1,0,0,Installed_rarely,100,Yes,Casual_Gym_Goer,0,0,0,2493.0,7.821643126239982,1,283.85,4.61512051684126,0,1,1,2,3,,2
318,28-32,Female,Tier_2,Business_Owner,40k-60k,0,0,1,1,0,1,1,0,0,3-4_days,Outdoors,0,1,1,1,1,0,1,1,Yes_occasional,743,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,Yearly,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,2,3,4,1,1,1,1,1,0,1,Prefers_3rd_party,984,Yes,Outdoor_Enthusiast,0,0,0,743.0,6.612041034833092,0,984.0,6.892641641172089,0,0,3,3,2,1.0,2
319,23-27,Female,Tier_1,Salaried_Private,Above_100k,1,0,0,0,0,0,0,0,0,3-4_days,Home,0,1,0,1,0,0,0,0,No,2724,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,Every_2-3_months,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,4,4,3,4,1,0,0,1,1,0,0,Installed_rarely,3906,Yes,Casual_Gym_Goer,0,0,0,2724.0,7.9102237070973445,0,3906.0,8.27052509505507,0,0,2,6,2,2.0,2
320,28-32,Male,Tier_1,Student,20k-40k,0,1,1,0,0,0,1,1,0,1-2_days,Outdoors,1,1,0,1,1,1,0,1,Yes_influences_purchases,939,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,Every_2-3_months,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,3,2,2,3,1,1,1,0,1,0,0,Installed_rarely,1065,Yes,Budget_Student,0,0,0,939.0,6.84587987526405,0,1065.0,6.97166860472579,0,0,3,2,1,2.0,2
321,18-22,Female,Metro,Student,40k-60k,1,0,1,0,0,1,0,1,0,5-7_days,Home,0,1,1,0,1,1,0,1,Yes_influences_purchases,495,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,Every_2-3_months,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,5,1,2,4,0,0,1,0,0,0,0,Installed_rarely,664,Yes,Budget_Student,0,0,0,495.0,6.206575926724928,0,664.0,6.499787040655854,0,0,1,3,3,2.0,2
322,18-22,Female,Metro,Salaried_Private,40k-60k,0,0,0,0,0,1,0,0,0,3-4_days,Home,1,0,0,1,0,1,0,1,Yes_influences_purchases,1975,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Monthly_or_more,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,4,4,4,5,1,0,0,0,1,0,0,Uses_regularly,2847,No,Fashion_First,0,0,0,1975.0,7.588829878307813,0,2847.0,7.954372272531867,0,0,1,3,2,,0
323,23-27,Female,Tier_2,Student,20k-40k,1,1,0,0,1,0,0,0,0,1-2_days,Commercial_gym,0,0,1,0,0,1,0,1,Yes_influences_purchases,1854,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,Every_6_months,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,3,2,5,3,1,1,1,1,0,0,0,Installed_rarely,2280,No,Casual_Gym_Goer,0,0,0,1854.0,7.5256399750415355,0,2280.0,7.732369222284388,0,0,2,2,1,,0
324,18-22,Male,Metro,Business_Owner,40k-60k,1,0,0,0,0,1,0,1,0,1-2_days,Online_virtual,1,0,1,1,1,0,0,0,Yes_occasional,3832,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,Every_6_months,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,3,2,4,3,1,1,1,1,0,0,0,Prefers_3rd_party,3453,No,Fashion_First,0,0,0,3832.0,8.251403065380556,0,3453.0,8.147288258706624,0,0,1,3,1,,0
